,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
AOI6 Saccade Lengths,12.974803572999361,7.278042985099562,3.6261908861771825,2.150117943293752,2.216811203743236,2.3614902206791495,2.2183726969494986,1.8721206940489616,258.558895167734,48.58582993460367,55.517623189670275,287.07644730533195,77.51084799452678,22.50377343154283,88.61961283704915,101.61103442352294,94.20132834093639,90.85166317794898,82.2018767018538,58.680561279811364,65.91498151849996
AOI6 Absolute Saccade Angles,57.4736527985519,69.199303902582,92.54861459643112,139.5376928816341,-179.77436928344903,-160.89769448636997,-150.74824053588276,-143.7896045712842,-8.45586700867823,61.194088282592055,-86.40855174126212,170.40303884205056,-54.24048662460816,177.35830639834342,57.9798958531954,-19.639218644487148,160.67128861300364,-1.9521936326460334,-129.55793399297932,94.40483377746018,-103.62429661029262
AOI6 Relative Saccade Angles,168.2743488959699,156.6506893061509,133.010921714797,139.31206216508312,161.12332520292094,169.85054604951284,173.0413640354014,44.66626243739406,110.3500447087297,32.397359976145815,76.81159058331271,44.643525466658744,51.59879302295157,60.621589454851986,102.38088550231741,0.31050725749078684,17.376517754350328,52.39425963966671,43.9627677704395,18.029130387752787,
