Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
11527.64839925986,8624.626315785083,9435.207142863956,11925.733333345253,13278.236363660206,12634.076190491518,10965.490909104998,11640.367132880889
