,0,1,2,3,4,5,6,7,8,9,10,11,12
AOI2 Saccade Lengths,51.85476568580034,96.48463862364682,50.233742109980696,43.68151625188748,77.9586644428285,35.528831678562234,44.505576517120176,158.4258353437679,58.15969438831177,75.19888646328336,100.65991828470693,17.461375728413447,132.60665407707776
AOI2 Absolute Saccade Angles,-55.24350891314265,40.37618187259011,-46.07614029067537,-34.32210827445268,175.8111225329069,-146.59264038794612,163.08064917680315,169.95007906844722,-135.582934525892,34.37307601582983,-6.8147575934010645,-22.773148641617016,179.61732878687945
AOI2 Relative Saccade Angles,84.38030921426726,93.54767783673454,168.24596798377732,30.133230807359585,142.403762920853,129.67328956474927,173.13057010835595,125.53301359433925,10.043989458278155,138.8121663907691,164.04160895178404,22.390477428496467,
