,0,1,2,3,4,5
AOI6 Saccade Lengths,83.09401245311072,41.457883449134734,51.42806081198261,191.25901895513596,89.24830775445321,90.59690013626648
AOI6 Absolute Saccade Angles,-165.08128702895587,-128.9700531328566,151.5528291544981,-10.438576615427545,66.67446186679874,-172.71715406031896
AOI6 Relative Saccade Angles,143.88876610390074,100.5228822873547,18.00859423007435,102.88696151777373,59.391615927117705,
