,0,1,2,3,4,5,6,7
AOI5 Saccade Lengths,28.641265357512722,92.44899537863502,47.87495709838369,27.14444932927147,59.78039984741881,227.28438882222528,184.21082163557236,61.06797417750476
AOI5 Absolute Saccade Angles,-31.891507677829583,169.5364907811028,-34.04138523466069,17.528911207662087,146.771975637193,-8.365431754073757,165.39842769066,-97.88118641508886
AOI5 Relative Saccade Angles,21.427998458932365,23.577876015763465,128.42970355767721,50.75693557046909,24.862592608733245,6.236140555266248,83.27961410574883,
