,0,1,2,3,4,5,6
AOI1 Saccade Lengths,46.99642957988416,18.34062299218263,46.82908952018533,41.813128370590576,74.25743829728358,65.13867138093578,86.36374923671644
AOI1 Absolute Saccade Angles,-150.35725557511066,-164.5884084006822,11.194975753668423,-63.10771822697664,118.1723239390591,-125.70347660118792,174.86533517774822
AOI1 Relative Saccade Angles,165.7688471744285,4.216615845649391,105.69730601935493,1.2800421660357149,63.87580054024699,120.56881177893615,
