Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
14270.278240755062,16332.361904782909,14176.900000022217,17998.327272751114,16406.952631595886,16642.11666668455,15306.644444452391,13794.99970415499
