,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
AOI4 Saccade Lengths,383.59678105826646,225.59535535791892,84.1581983838968,76.6601711389445,34.767216788458356,2.6472372014191996,49.15570502688426,134.89940876134204,10.138875096938929,17.127685083197623,34.228804233191106,33.681932658771856,33.39153647308944,28.138957658250124,22.659320744855545,33.63110905804246,29.534876821890734,77.92891075496333
AOI4 Absolute Saccade Angles,0.7892679758475446,-178.43343444827428,-163.2864223634688,50.327745401480335,35.358562818847,-101.85283270221399,-98.2950328709022,159.81666827344333,-100.43832086545329,116.37196182529219,1.7477705101541998,-91.56515485055496,96.36875072736355,-100.78078939321988,81.8268283495874,-109.4930464612467,-106.69875516550384,-7.831418733804492
AOI4 Relative Saccade Angles,0.7772975758781869,164.85298791519457,33.61416776494916,165.03081741736665,42.788604478939014,176.4422001686882,78.11170114434552,80.25498913889659,36.81028269074547,65.37580868486201,86.68707463929084,7.933905577918502,17.149540120583392,2.607617742807269,11.319874810834115,177.20570870425715,81.13266356830066,
