,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
AOI2 Saccade Lengths,386.39039204294374,164.5018600734955,55.41687366876883,56.24978219914457,64.75674280865313,38.158561644882276,82.13533990297896,16.922101886779462,10.245129158700367,32.92630445190842,37.69836794037678,81.80227035323784,68.59524469819706,86.66772446902729,51.46584565765734,71.39679305057085,57.47941507625497,114.62685286547946,69.21425964629692,54.43313318598483,14.366703752089087
AOI2 Absolute Saccade Angles,-177.50706838690598,11.629755982122852,-126.41776708104712,130.62361915532975,-72.068695233854,143.82777937008478,-175.8721532424486,-38.89468386419742,71.59438135394923,104.28684425544493,-49.32014863052989,16.81777475602464,153.27948576328208,-151.6945161061429,50.149518723983924,-96.12113814140635,20.99438686396978,-178.61598147697822,-2.6003718267179345,20.681997272789523,-38.93775294701612
AOI2 Relative Saccade Angles,9.136824369028842,41.952476936830024,77.04138623637687,22.692314389183736,35.89647460393876,139.69993261253336,43.02253062174882,69.51093478185336,147.3075370985043,26.393007114025178,113.86207661344548,43.538288992742565,124.97400186942502,21.844034830126848,33.729343134609735,62.88447499462389,19.61036834094801,3.984390349739706,156.71763090049254,120.38024978019435,
