,Mean,Standard Deviation
NOT_AOI Saccade Length,64.37167287721344,74.92764515325764
NOT_AOI Absolute Saccade Angles,-14.690013018077464,95.00037016863146
NOT_AOI Relative Saccade Angles,131.40439829295067,57.68228905981907
