,0,1,2,3,4,5,6,7,8,9,10
AOI5 Saccade Lengths,143.5181773361232,55.72193130947558,55.64386864003099,36.28657281368382,133.67232649314835,54.24187692743888,85.87489468659231,28.463316275070937,53.184960967796506,8.890197299255313,20.39289521903698
AOI5 Absolute Saccade Angles,-177.05650801350993,138.88361515427755,-115.4691482997247,-50.75712004391982,15.066913689909947,56.11578755324277,-164.0817342296112,-116.40971430186693,162.9518340471349,170.60648550644052,92.6972697255021
AOI5 Relative Saccade Angles,135.94012316778748,74.35276345400224,115.28797174419515,114.1759662661702,138.9511261366672,40.19752178285395,132.32798007225577,99.36154834900182,172.34534854069437,102.09078421906159,
