,0,1,2,3,4
AOI1 Saccade Lengths,475.4431120856245,394.20084328949,221.46035735111778,137.5752017573421,70.85107968571882
AOI1 Absolute Saccade Angles,173.41588088365742,-9.785460417213633,164.70538973705314,-175.68794625338427,165.13282980860816
AOI1 Relative Saccade Angles,3.201341300871045,5.509149845733272,160.39333599043732,160.82077606199238,
