,Mean,Standard Deviation
AOI3 Saccade Length,148.70712603413605,83.68253137091841
AOI3 Absolute Saccade Angles,15.103208910696313,130.8406591431868
AOI3 Relative Saccade Angles,34.79187025966189,47.886307486041595
