,0,1,2,3,4,5,6,7,8,9,10,11
AOI4 Saccade Lengths,237.27242672975063,281.5021887306868,162.03389582786627,131.22380917938662,83.02156374894663,29.669089659444662,65.61606714009382,60.803018561631376,84.44237617048492,3.790968481229975,173.7425967311709,61.23366554163112
AOI4 Absolute Saccade Angles,-5.804905945358157,170.467593854586,1.7782128449820398,171.666702667496,-143.44387867268685,91.34737356582444,-32.4266522815036,51.335893419867276,169.04566621160794,-22.602608919285675,-9.746962218014568,159.18797054652305
AOI4 Relative Saccade Angles,3.727500200055861,11.310618990396057,10.111510177486025,135.11058134018288,54.791252238511284,56.22597415267197,96.23745429862913,62.29022720825933,11.648275130893612,167.1443532987289,11.06506723546239,
