,0,1,2,3,4,5,6,7,8,9,10
AOI3 Saccade Lengths,286.5500838099423,189.93879952354084,181.4134096614608,276.63856979665013,113.91664425141091,86.8258656160594,155.9750337174418,168.63268670650018,71.04323494168504,22.190132362276366,82.65392598852891
AOI3 Absolute Saccade Angles,-7.594137439491463,175.4242993045971,-8.61477910705457,-179.73366197105514,-1.2775608963990297,179.917484816891,0.08777501679104399,158.5841964028882,-104.45887073220884,-166.2647663624355,120.06531898513663
AOI3 Relative Saccade Angles,3.018436744088545,4.039078411651652,8.88111713599944,1.5438989253439017,1.1950457132900312,0.17029019990004265,21.503578613902842,83.04306713509702,118.19410436977336,106.33008534757211,
