,Mean,Standard Deviation
NOT_AOI Saccade Length,111.28542222709962,119.42581149934495
NOT_AOI Absolute Saccade Angles,5.758283900131031,94.89956928002607
NOT_AOI Relative Saccade Angles,135.50634095132196,58.5978954765144
