,0,1,2,3,4,5,6,7,8,9,10,11
AOI3 Saccade Lengths,61.1556329906636,94.01863839555817,196.19911461487004,85.25330397985356,42.1813194307467,29.190583118204152,44.63635585034261,42.271536806170104,94.17796436286594,32.421024140836344,332.8417829145093,65.3216754277357
AOI3 Absolute Saccade Angles,-73.27940274477372,-5.977556150978498,178.5476765441297,19.89693923075756,-71.3211305778642,84.34126681324814,82.51368282061327,-0.47351222023165496,-169.2428783955883,-57.606338016114194,5.594640152331511,-41.04976123439706
AOI3 Relative Saccade Angles,112.69815340620478,4.52523269510818,21.34926268662788,88.78193019137825,24.33760260888766,178.17241600736514,97.01280495915508,11.230633824643366,68.3634596205259,116.79902183155431,133.35559861327144,
