,Mean,Standard Deviation
NOT_AOI Saccade Length,227.56503265969454,259.71933182193095
NOT_AOI Absolute Saccade Angles,5.513542262290111,96.51860013697765
NOT_AOI Relative Saccade Angles,140.77088597654586,53.17850435522595
