,0,1,2,3,4,5,6,7,8,9
AOI4 Saccade Lengths,19.916614221449912,29.814471828992776,90.35439073703974,30.539837275872287,206.06927053719002,280.28844355599307,128.37019782548495,60.289262264482886,109.24155210744914,333.1694824307484
AOI4 Absolute Saccade Angles,164.9973262430597,-140.86035851584418,18.110117422114044,112.9969664008947,-15.861496992486154,169.14572261822622,-27.816043038945157,75.2737604641427,-178.62294020867188,2.9233251368600355
AOI4 Relative Saccade Angles,125.85768475890387,21.02952406204178,85.11315102121935,51.141536606619155,5.007219610712359,16.96176565717136,76.91019649691214,73.89670067281459,1.5462653455319157,
