,0,1,2,3,4,5,6
AOI6 Saccade Lengths,46.93133283643452,54.89165380969487,83.71625477749554,323.3461048206286,150.91687577057826,270.6315751848218,268.07657163852775
AOI6 Absolute Saccade Angles,-6.360137029748847,-172.4526806946879,27.841764865125906,-9.363112513038843,161.7346828241808,-174.63484563314827,6.761400752064489
AOI6 Relative Saccade Angles,13.90745633506092,20.294445559813834,142.79512262183525,8.902204662780347,156.3695284573291,1.3962463852127664,
