,0,1,2,3,4
AOI1 Saccade Lengths,155.34340892067183,338.49974227684606,146.78898297875213,157.62163542074637,401.74476201441706
AOI1 Absolute Saccade Angles,-6.308339716601254,173.77511079595956,-3.880718488626461,-172.7331461081924,2.9456562138037015
AOI1 Relative Saccade Angles,0.08345051256079056,2.344170715414003,11.147572380434072,4.321197678003911,
