,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
AOI6 Saccade Lengths,54.51890209648331,20.599421836421293,11.912240245623245,69.3597699618833,70.9370315674118,15.730180876565889,9.250446476680745,54.227127824466066,33.58218444471808,28.83869649815028,28.627492938395186,45.13297770236159,47.759703981349205,59.179237046836626,62.850956570837646,84.89531348118783,93.95452302898624,70.5603779354569,31.801901188473455,30.292109130023423,45.95421061911237,113.15508368936334,14.34299043792667,72.1488077943785,84.80565299575656,106.45188303584519,38.43826701663981,26.382432065886515
AOI6 Absolute Saccade Angles,-59.31947707542371,46.32801701574897,56.766447309419966,-179.7011613814777,-10.801823172803775,40.849551203827176,65.87089079194526,174.1205596932533,-112.45041804764286,164.70346499337344,-25.250852820010493,91.20325563073074,-63.2170067924262,153.79038126741742,46.604826928331235,-16.260660569103273,-22.81264647367554,161.38730375326668,116.07890562925556,-145.21267555064296,-167.85197238270374,-13.5452878261712,104.57183406396965,-174.32002493705633,154.53132062354436,5.305120323859007,-70.58879911834326,-75.63447645485196
AOI6 Relative Saccade Angles,74.35250590882731,169.56156970632898,56.46760869089768,11.100661791326074,128.34862562336903,154.97866041188192,71.75033109869194,106.57097774089613,97.15388304101629,9.95431781338394,63.54589154925878,25.579737576843083,37.00738805984359,72.81444566091383,117.13451250256547,173.4480140954277,4.199950226942209,134.69160187598888,81.29158117989851,157.36070316793925,25.693315443467487,61.88287810985917,98.89185900102592,148.85134556060063,30.773799700314655,104.10608055779774,174.9543226634913,
