,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
AOI5 Saccade Lengths,20.76586792283296,4.850677967315335,7.264442637234515,11.28445319430248,12.07207111987109,10.883035898189533,165.80846865372894,74.6575160299416,45.13037835254798,80.25711029300649,28.061708409827126,94.84153222661982,37.06409208410523,48.83139727005168,55.98836619409721,60.21988029239045,76.09535792730523,58.45896484443131,74.80185128884527,23.04987371939577,72.22677210006596,74.47962140196651,54.1127235891133,32.56334794704349,318.35530237034664,203.22614464093985,15.479205152781203,21.046111884110488,117.38278940979882,10.549355383328525,29.504442406724724,119.63118435415774,30.896603881812997,41.32578856774976,133.24936464730845,8.451061383347737,48.761267886038155,47.0379933794259,20.144581014215913,22.59802555247317,122.66827712596373,34.18555358866445,47.46228341924282,12.065833448910505,50.91265925295955,43.27507806360502,42.15414084177597
AOI5 Absolute Saccade Angles,92.09530710741564,130.01509987916376,-123.2234869113425,-110.25957025862971,-106.03996279466907,-103.65671219637143,151.55449717773905,-52.24076613318985,100.24508965566223,-160.88286814503135,-42.47646605916878,151.64645816105323,-109.8771888047526,99.88698365669913,-15.629171463325292,-71.51542556836553,130.8942966382737,-94.73515735101961,19.694572152288533,52.57500305176444,20.189027527920185,4.605033485550068,-24.721705563168307,-35.98646611011827,176.9129001246632,-0.2369320179670612,-176.2160641641705,99.18328416367957,-176.63929511800586,-0.2460412615723015,-179.82481463353787,3.1462936415983735,-68.18932764150217,-81.84880627192837,155.30268052258236,-123.45774971450535,-18.51271251349595,-28.422506943120613,117.41743667275753,-68.11818699422278,-177.14133192014842,171.84146964349173,31.270924821446147,20.903135817178118,144.74321786328056,-68.37125637258819,-16.750788890548
AOI5 Relative Saccade Angles,142.08020722825188,73.23858679050625,167.03608334728722,175.78039253603933,177.61674940170235,75.21120937411047,23.795263310928902,27.514144211147944,81.12795780069355,61.59359791413744,14.12292422022202,81.52364696580584,29.764172461451718,64.48384487997559,124.11374589495976,22.40972220663919,45.62945398929323,65.57027049669189,147.1195691005241,147.61402447615572,164.4160059576299,150.6732609512816,168.73523945305,32.899366234781425,2.8501678573697866,4.020867853796591,95.39934832785005,95.82257928168544,3.606746143566434,0.4212266280344512,2.9711082751362237,108.66437871689946,166.3405213695738,57.151486794510724,98.7604302370877,75.0549627989906,170.09020557037533,34.160056384121866,5.5356236669803005,70.97685507407435,168.98280156364015,39.429455177954424,169.63221099573195,56.159917953897555,33.114474235868755,128.3795325179598,
