,0,1,2,3,4,5,6,7,8,9,10
AOI2 Saccade Lengths,18.884443968960543,25.64983147845837,82.02037744215053,100.9966605278435,55.365837865534786,73.1326042285133,83.77190180740688,100.6720532614769,31.381996831081885,41.623630378274555,29.728817842774866
AOI2 Absolute Saccade Angles,-46.384688449803214,-117.64596323108495,-8.404671705455417,158.77073060037583,-173.84089922774797,-128.76915439746693,49.99700351449018,6.16876239757925,169.03770001943383,-91.21342495101236,163.68778442235657
AOI2 Relative Saccade Angles,108.73872521871826,70.75870847437047,12.824597694168764,152.61162982812374,134.928255169719,1.233842088042875,136.17175888308907,17.131062378145423,80.25112497044618,74.90120937336893,
