,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
AOI3 Saccade Lengths,125.64684639901547,34.94040831915825,62.685951646165336,43.66027159360753,145.45210538647487,22.425475828183405,95.90563688354396,8.443795348351632,28.478645623784516,55.696223337210796,74.9074697900712,16.278576844549995,214.41354509746756,296.40872368532985,40.131336160925585,23.933601947211685,76.59347587808351,43.617389423790215,12.021127220992232,24.929655882464033,52.61619885806645,10.170577120329702,53.91152454307737,33.493710325118094,4.053837532274654,41.74564801043924,31.029323200793023,144.27566588314596,99.99511827551002,38.50003198434608,27.016174730067096,64.84723903968693,127.29658534705742
AOI3 Absolute Saccade Angles,-1.8058924153309472,144.5210814053647,-132.06757917428735,33.298999823249346,175.52386582738794,-28.88439670376824,-30.852687031384935,29.553500996202068,92.28120442478044,140.93332868931628,-162.72963690490252,84.99760321763749,-7.188972336567339,179.90964887542657,11.043420704302983,52.01629425962804,11.354496548965363,-160.67673039736522,-108.47297498636668,-107.61144623649363,58.176365088820596,21.621432450652154,-179.50936122569234,-77.2765256347521,-131.9707846477918,68.3836011239815,-103.62496772278593,4.705767131640714,-143.1778142702301,68.84712983802763,-35.79900068162719,43.29665539607215,-173.06400009290496
AOI3 Relative Saccade Angles,33.67302617930436,96.58866057965203,14.633421002463317,37.77513399586143,24.408262531156154,178.0317096723833,119.59381197241298,117.27229657142166,131.34787573546413,123.66296559421879,67.72724012253998,87.81342444579518,7.098621211993914,11.133771828876409,139.02712644467493,139.33820228933732,7.968773053669434,127.79624458900147,179.13847125012694,14.21218867468578,143.44506736183155,21.130793676344506,77.76716440905976,125.30574098696033,20.35438577177327,7.991431153232556,71.66926514557333,32.11641859812918,32.02494410825773,75.35386948034518,100.90434392230065,36.360655488977095,
