,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
AOI3 Saccade Lengths,95.40152804920734,99.53595767189394,271.647323519751,62.62601608893967,80.69358604293672,280.21774152067314,88.04183551051088,50.72781236092101,32.66998013542125,63.84010308890829,44.93932240801698,129.36389623046355,160.4764963202176,144.09522217133926,44.97221101751793,34.667038844189825,47.56293301026607,152.3596344966899,97.05788575624955,21.217900530959263,42.429611238232965,71.82553339211448,121.08535425313151,117.01339814949921,27.625959711447116,219.6142114768004,124.91439623758733,37.88063340692754,41.80216733958547,12.59229303462255,64.51895473896707,45.60977353069843,137.20117375698092,201.22850919869805,56.703411588621336,11.371427563450451,24.31638253131683,69.78698343099079,111.45069665473638,253.5757329038138,212.96256183296214,251.6869019105967,232.03174644839928,204.14113364050124,31.528599194640435,53.687268729991764,83.77441190003833,15.49427633357839,35.985749344382675,125.2915960342744,57.5733112980221,50.69193965545307,16.828382465498514,44.566134038534514,24.03948780462806,72.73150308636714,19.00171671571377,48.13239564341648,77.23728772939702,16.432186063319037,50.449773925589575,21.98306075644356,133.58987637834835,103.59348395434358
AOI3 Absolute Saccade Angles,-3.746149843662522,132.79671911150038,-5.332519668454064,-127.15976146399784,42.70188668453817,-179.7496232394336,-12.224270682484239,34.59499835765557,-174.37045533048843,168.1347486191114,-112.80720879984321,-13.741531426363796,170.59211475355823,15.010377190521076,-43.87364360722367,-46.29720725779874,11.976110182306533,158.36936239208168,-39.867924470399764,132.84674426708875,178.15186261223693,-16.342939913157988,152.50675025525936,-156.9532306091754,-29.953468820575925,-1.5495190284733558,144.0409757371072,-90.97027864555837,-159.49340390897902,127.65064119893228,11.75973480766265,-109.14424572708623,172.485379470003,10.520149977999221,-139.267156611574,-98.49715905502948,100.1755171734916,47.45536260174047,-24.04629557226125,2.961805677865778,-4.5073642247380254,171.0203120059899,-174.60410884036182,-170.73655475435876,73.81361751911419,152.36849733028646,0.9175568227521688,-142.51211173558468,-77.63536030142062,23.952809118765963,-143.7789811826685,-72.18134812350934,71.5972817999221,89.48603412886943,121.6434162851097,-115.79274319016363,106.16669279978775,73.80606433150037,-177.1354131451128,-84.7545997927494,2.5659679173446692,166.35509851037045,177.62794565757838,-2.575559000810439
AOI3 Relative Saccade Angles,43.4571310448371,41.87076122004556,58.17275820445622,10.138351851463991,42.45150992397174,12.474647443050666,133.18073095986023,28.965453688143985,162.5052039495998,100.94195741895462,80.9343226265206,4.333646179922006,24.418262436962866,121.11597920225523,177.57643634942497,121.72668255989474,33.606747790224865,18.23728686248144,7.285331262511466,134.69488165485186,14.494802525394894,11.150309831582652,129.45998086443473,53.000238211400564,151.59605020789743,34.409505234419456,55.01125438266557,111.47687473657935,107.14404510791132,64.10909360873036,59.09601946525112,101.62962519708924,18.034770507996214,30.21269341042681,139.2300024434555,18.672676228521052,127.27984542824889,108.49834182599828,152.991898749873,172.5308300973962,4.472323769272103,165.62442084635168,176.13244591399692,64.55017227347297,101.44512018882774,28.549059492465723,36.570331441663164,115.12324856583596,78.41183057981341,12.268209698565547,108.40236694084084,36.221370076568554,162.1112476710527,147.84261784375974,57.43615947527333,41.95943598995137,147.6393715317126,70.94147747661317,87.6191866476366,92.67943228990593,16.210869406974215,168.72715285279205,0.20350465838882245,
