,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
AOI6 Saccade Lengths,49.02366000612219,21.980004257338862,64.88658902619268,184.69532072847792,12.510490658968346,67.48360222757668,54.554588031759835,55.816784391792666,60.410452582038744,64.182736250408,64.89303955061288,108.77892759468492,76.14053205502074,36.24507648362818,24.23784782642436,38.681656495078485,60.31741008480093,10.020020900736903,10.659188761402326,19.942648597895463,71.10559636262057,24.048706661375316,5.3893137921598475,18.662405864271,32.90223600376412,87.23942634668433,54.17538351483191,96.10551112952147,77.11881171112864,41.458456233307686,35.56957367721173
AOI6 Absolute Saccade Angles,148.24429372028112,32.20344221022821,-41.21353451310795,-175.72744950101733,139.59457645606514,94.78171538368312,4.080041006706816,-93.25297696887624,46.563393783264004,-7.758657883755445,-64.51217396857065,178.69828113779573,177.20930727259807,28.936602342015085,-16.317084720047333,-172.792898458477,130.8763287876471,72.69366021410096,-14.537522054716998,6.813201366054376,-39.47610695411554,-118.14767101679207,144.26194711058056,153.70052227936256,37.165783306819726,18.120405246759432,-93.20697893842787,-175.65207635975,118.85574668770928,-37.84234071693824,72.6936897013583
AOI6 Relative Saccade Angles,63.95914848994709,106.58302327666384,45.486085012090626,135.32202595708242,135.187138927618,89.29832562302371,82.66698202441695,40.18362924785978,125.67794833298053,123.24648391518481,63.21045510636637,178.51102613480234,31.727295069417032,134.74631293793757,23.524186261570367,123.66922724612407,121.81733142645385,92.76881773118204,158.64927657922863,133.71069167983006,101.32843593732343,82.40961812737261,170.56142483121798,63.46526102745718,160.9546219399397,68.6726158148127,97.55490257867787,114.50782304745927,23.30191259535247,69.46396958170345,
