,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114
AOI4 Saccade Lengths,13.655817538095011,60.21623748668438,59.85032920369017,49.07923895299426,54.29928960199639,53.45981970268763,63.122526522804876,53.055336132057185,234.53734547822222,70.09915701320315,27.08255311937865,122.462368357485,21.06965436292333,70.97795309966465,68.8623410563445,154.3233723815983,93.55076248636382,31.981507956625826,154.56959621266307,86.94457926447872,34.71123093933696,154.38562261630832,318.0663620946498,62.46128037502754,255.56692251785117,102.98125145576999,476.5388077202925,59.798278538467734,31.919749205764454,141.01544173613019,94.33091724998249,28.09707716211217,59.09596387978045,57.658090747170554,61.7116483777389,40.63495121543831,13.253977175550155,41.90566937847035,65.51492426056411,71.30944161872235,114.07180040436246,49.172944265727814,62.65203547547916,84.8074152162333,61.51985425185815,80.48395572488721,76.9594428163186,33.818942714788065,29.99026736128026,15.676801222628225,14.420318894642033,7.563612275258387,62.82223887417069,103.6133203917178,33.322706126450456,53.98038973061632,48.96897314918,10.453949084794786,26.249588383305657,1.8362572934226533,58.156456428101556,20.455367315849575,20.691180163067685,45.861078201541545,38.16014970598968,50.70311711467067,44.28398605759572,43.166965121557624,34.8632923668908,49.73381121677201,125.92551675516413,67.48712818759961,63.9555377987972,7.844856407630584,66.8023633953627,19.27327631173785,28.78214299963858,37.796319408050216,34.08372657104479,39.01425502424216,21.71509364851742,41.20317819683814,36.82990308235654,47.69802984546215,95.03561949612826,55.49267728783787,17.59072312311589,82.56176343279738,63.564599652316005,16.06981209211,54.032991675775115,58.85188035659996,100.28488544853131,32.17529459754256,32.59831595671971,144.6919614544304,35.707149539992265,26.159767897095747,30.81648109003056,28.185226257619632,20.601498582476438,11.50507391577092,11.004738499208035,6.152845121702478,6.978161894294233,138.3331880689647,49.900375413781475,64.60289894310249,39.451096647100584,9.415970590475675,80.81515733350105,13.516823764375701,32.419800019150344,72.21872897511335,20.196852735387814
AOI4 Absolute Saccade Angles,-33.08671359949341,-109.64770248107342,101.64263561131571,-151.24590283752562,-127.63558350146273,62.891160779775866,-51.46676357204126,104.26387080703319,-1.1872526882653016,-156.82375174189866,-42.35672156862225,175.2335282789632,105.51924346293704,-153.3295488047487,30.250415248130558,-5.57212706762165,157.496365285728,135.59711940596844,-167.65319697665254,-9.094528381302265,169.50469020642916,4.816144002532113,-5.514741028136525,66.15538216411302,-16.194055652642895,-178.78276105951485,172.05660027876502,-175.42554096997404,-132.57204462841418,176.7402208007337,-22.141580363189625,-17.570379794996647,32.139977980425996,36.59437156493729,-51.71974335913231,-10.652144081857443,63.46996882435391,-147.19690303820894,177.76801518800482,177.83023301558785,161.60715818408806,0.6440718868963046,19.692920663035675,2.6925653908770077,-73.88733275126796,-173.15182872634279,109.67656654387652,-62.145763632914424,115.77496136308201,-100.80225274398266,68.76639153428675,-51.34419074251398,-173.02241897058207,3.7141746495301997,12.265159109370355,-126.97229745171109,49.53177739036555,-35.39837046699719,-115.37923831304222,159.88631269992487,-142.2749593190147,103.4548049462188,173.20933467743671,-177.0507345531636,48.19858277266356,140.80590719722082,-45.47427043173871,25.536137793251353,-35.14773663419791,-20.30427021690574,-170.8680264355528,95.4810234362779,1.4958879950546187,-86.42161828508739,-85.17406413687435,-169.04417874781717,127.78010595298466,153.55037105341742,76.92880049741214,178.67225919966197,-63.5742311754562,-141.99123330099823,130.7298909291389,-10.055063513535172,19.439600034607615,-73.73184170321888,-130.165781348164,142.5096794441598,-32.96121385274427,-22.808704400870884,-1.03172959034954,111.54426292718347,-165.0871129778661,-26.61708641314767,-141.77351804664175,19.258815456904102,159.54858012855232,-147.1416642738216,-51.05475911123268,-64.47688694977094,79.74843951680876,-51.5147720801279,-64.81951788364394,-99.22243571042645,45.99060325307334,158.0641585883299,-20.234332224405684,-5.087152935993446,46.91067688674079,15.473332649468604,-177.98511937173754,-40.22244005799191,-64.93420970690204,-11.579342377777872,-86.78610072229846
AOI4 Relative Saccade Angles,103.43901111842,31.290338092389135,72.88853844884133,156.38968066393713,10.526744281238594,65.64207564818287,24.26936562092554,74.5488765047015,24.363500946366663,65.5329698267236,37.59024984758545,110.28571518397382,78.84879226768572,3.579964052879244,144.1774576842478,16.931507646650367,158.10075412024048,123.25031638262095,21.44133140464977,1.4007814122685518,15.31145379610293,169.66911496933136,108.32987680775047,97.65056218324409,17.411294593128037,170.83936133827984,167.482141248739,137.14650365844014,129.31226542914789,18.881801163923324,175.42879943180702,130.28964222457736,175.54560641548872,91.68588507593041,138.93240072272516,105.87788709378867,30.666871862562846,144.96491822621374,179.93778217241697,163.77692516850024,19.03691370280823,160.95115122386062,162.99964472784134,103.42010185785502,80.73550402492518,102.82839527021927,8.177669823209083,2.0792750040035743,36.57721410706466,10.431355721730604,59.889417723199266,58.32177177193192,3.2634063798877406,171.44901554015982,40.762543438918556,3.495925157923355,95.06985214263726,100.01913215395497,95.26555101296708,122.16127201893954,65.72976426523346,110.2454702687821,170.2600692306003,45.249317325827164,87.39267557544275,6.280177628959526,108.98959177500996,119.31612557255073,165.15653358270782,29.43624378135296,86.34904987183066,86.01486455877674,92.082493719858,178.75244585178694,96.1298853890572,116.82428470080181,154.22973489956723,103.37842944399473,78.25654129775016,62.24649037511818,101.58299787445794,92.72112423013714,39.21504555732594,150.50533645185723,86.82855826217349,123.56606035505487,92.67546079232379,4.529106703095943,169.8474905481266,158.22302518947868,67.424007482467,96.63137590504955,41.529973435281576,64.84356836650593,18.967666496454164,39.7102353283518,126.69024440237388,83.91309483741108,166.57787216146176,35.7746735334203,48.736788403063336,166.69525419648397,145.5970821732175,34.78696103650021,67.92644466474347,1.70150918726444,164.85282071158778,128.00217017726575,148.56265576272781,13.45845202120615,42.237320686254364,155.28823035108988,126.64513267087582,104.79324165547942,
