,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
AOI3 Saccade Lengths,56.01235743207505,100.82128382767942,232.9015119303524,38.11493238097154,15.308235812751823,35.03897300136052,26.15106700939468,16.177081403936004,12.210134565062193,50.1418580591363,32.88906126265431,34.93544765549848,215.39110418836694,43.732292520539225,9.053385284307819,32.64887403112335,37.50302033915744,100.77338151563144,85.53599947677176,67.67593507428367,34.21742543048425,131.4244470700405,64.25122678080564,173.7992922762245,97.32378795739848,22.5077247565619,15.310003230921437,309.11126093084073,13.111870245295155,301.09702207499066,39.03772393284034
AOI3 Absolute Saccade Angles,-78.262643558758,143.47418667218096,-4.484012312692857,-66.41932178638942,-160.40313670976786,156.79535108281212,148.34925325352543,81.40589407557475,-153.13897759601315,-168.4202860954093,-167.8055678251942,101.99746688458663,-2.5344900855991237,-44.860634044039,127.2537132084379,-81.28793686536909,137.31747376029153,171.58913309221276,174.25240470159463,-33.36279157795333,142.8488672326475,172.75985974092433,-30.36621420852573,-9.005632472088243,34.776514774299436,-35.14824630340668,-75.43814324145556,175.92105449557147,-138.54711171028313,7.128192017629577,-57.9348397113417
AOI3 Relative Saccade Angles,41.73683023093896,32.041801015126175,118.06469052630344,86.01618507662157,137.19848779257995,171.55390217071334,113.05664082204932,54.544871671587906,164.71869150060385,179.3852817297849,89.80303470978082,75.46804302981425,137.67385604156013,7.885652747523103,28.541650073806995,38.605410625660625,145.72834066807874,177.3367283906182,27.615196279547938,3.7883411893991923,150.08900749172318,23.126073949450042,158.6394182635625,136.21785275361233,110.07523892229388,139.71010306195112,71.35919773702703,134.46816620585457,34.3246962720873,114.93696827102872,
