,Mean,Standard Deviation
AOI2 Saccade Length,40.20160047663692,33.8471844737473
AOI2 Absolute Saccade Angles,60.39755696267002,86.87343937952743
AOI2 Relative Saccade Angles,84.72810029324579,58.50188451360339
