,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AOI6 Saccade Lengths,307.8882073374714,205.08813356433294,67.29298521451555,55.17712918814835,133.89194017534427,87.56146312354969,52.90398174157195,43.47324838080821,39.697919757505076,105.96030366039649,118.63782322333061,30.26715030323515,21.367275027821346,73.291987441731
AOI6 Absolute Saccade Angles,15.136752394624848,-178.9350733538202,-103.89185896873309,-11.17866178724766,6.05580265104102,144.38497195137333,-135.6219727921047,150.2212516169297,126.76233868414732,-39.4958448966367,161.5000663684627,95.30584636433404,-97.18071165286298,-137.404991693857
AOI6 Relative Saccade Angles,14.07182574844507,104.95678561491286,87.2868028185146,162.76553556171132,41.670830699667704,100.00694474347799,105.8432244090344,156.5410870672176,13.741816419216,20.99591126509941,113.80577999587132,12.486558017197021,139.775719959006,
