,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
AOI5 Saccade Lengths,72.66538959148988,174.0624244446657,185.78646334325475,115.7619765763121,222.28559517701655,53.035464565532926,198.94530149960613,18.75044580065763,57.534431359280525,77.71547761845505,55.779699037693014,61.47105322439642,38.81676504319689,8.989319612083081,58.40838765000641,33.197340930769705,23.900448913791664,86.35196105971356,61.3372014097715,109.38073300482347,167.7312619625596,69.46150856128673,74.04699875707195,65.11067871629587,96.44365986163581,27.296959203962164
AOI5 Absolute Saccade Angles,73.60122372958662,-18.457113200465933,12.942870948232963,-19.227998381357487,-175.14252867229857,86.51629789647464,173.90063201784403,-75.0194336566722,-50.04980328045054,14.860547895746341,147.79809422825332,-55.828050939040374,-4.332928525781479,-24.138283460963937,76.89362639661618,20.20615351931973,-6.92657674842697,-123.69016087051777,-174.6029551881686,176.16549507903045,11.618160210264904,-158.42962957315243,179.00786537259555,57.14167520306198,-20.854448601530812,-111.11757299667352
AOI5 Relative Saccade Angles,87.94166306994744,148.60001585130107,147.82913067040954,24.08546970905892,81.65882656877321,92.61566587863058,68.92006567451624,155.03036962377834,115.0896488238031,47.062453667493024,23.626145167293686,128.50487758674112,160.19464506481754,78.96809014241988,123.31252712270354,152.86726973225328,63.2364158779092,129.08720568234918,170.76845026719906,15.452665131234443,9.952210216582685,157.43749494574797,58.13380983046646,102.00387619540723,89.7368756048573,
