,0,1,2,3
AOI2 Saccade Lengths,40.354068623792216,87.96066796157791,18.268985338932485,14.22267998224506
AOI2 Absolute Saccade Angles,-59.03827041640616,142.76941417400192,57.66837151880519,100.19071257427915
AOI2 Relative Saccade Angles,21.80768459040809,94.89895734480324,137.47765894452604,
