Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
12875.815873016027,0,7025.666666666822,9369.65000000014,11462.21176470608,13635.090909091079,18110.766666666812,13105.634057971163
