,0,1,2,3,4,5,6,7
AOI6 Saccade Lengths,200.36701939434047,248.14996355301017,38.12167682350513,29.932520628274048,351.56117816644377,225.4361738660881,139.42434562838224,67.55782579475834
AOI6 Absolute Saccade Angles,169.78729499289383,177.4647004484562,0.6718812334834067,30.54098704209738,-2.2714577803903087,-176.74146224604524,161.34930198884263,-120.13555640575386
AOI6 Relative Saccade Angles,172.32259454443764,3.207180785027224,150.13089419138603,147.1875551775123,5.529995534345068,158.09076423488787,101.48485839459646,
