,Mean,Standard Deviation
NOT_AOI Saccade Length,114.52808027524301,75.76236941991309
NOT_AOI Absolute Saccade Angles,0.14176423892381196,113.7459082385346
NOT_AOI Relative Saccade Angles,92.97941005008808,51.68647424988644
