,Mean,Standard Deviation
AOI4 Saccade Length,52.03652694789557,36.669021096893324
AOI4 Absolute Saccade Angles,66.72676401899066,90.42125553254628
AOI4 Relative Saccade Angles,41.13068881945021,51.033972479476475
