,0,1,2,3,4,5,6,7
AOI3 Saccade Lengths,85.12662095832813,93.65301252004905,114.95788656883683,116.94708003177949,60.38903293536261,50.12170285177289,127.02001266794699,98.45224117018164
AOI3 Absolute Saccade Angles,-52.2786083347027,130.26411086279668,-11.932470682610422,-162.45144906046224,100.3102160849151,-34.69920683043108,-2.937725233148138,165.59434324566834
AOI3 Relative Saccade Angles,2.5427191974993817,37.8034184545929,29.481021622148184,82.76166514537735,44.99057708465382,148.23851840271706,11.467931521183552,
