,0,1,2
AOI2 Saccade Lengths,36.73229180500111,47.95469502150584,56.06733058884788
AOI2 Absolute Saccade Angles,133.20938783825187,-65.63134482453776,5.022210729811507
AOI2 Relative Saccade Angles,18.840732662789637,109.34644444565073,
