,0,1,2,3
AOI1 Saccade Lengths,22.570104851061668,64.82981065844346,57.520526111399214,19.923208111778997
AOI1 Absolute Saccade Angles,30.51250065604897,-79.06362220743006,42.47757108861826,-79.96456466868165
AOI1 Relative Saccade Angles,70.42387713652097,58.45880670395167,57.5578642427001,
