,Mean,Standard Deviation
NOT_AOI Saccade Length,134.2111666873279,139.23468728734514
NOT_AOI Absolute Saccade Angles,-0.351280270131665,91.92640484772234
NOT_AOI Relative Saccade Angles,139.64787310433158,58.21681110615586
