,Mean,Standard Deviation
NOT_AOI Saccade Length,52.6724647501427,41.61460698461731
NOT_AOI Absolute Saccade Angles,-1.6593660497668856,97.69897081343186
NOT_AOI Relative Saccade Angles,109.57820278080786,59.69409242284582
