,0,1,2
AOI1 Saccade Lengths,36.88384837268385,126.97765659193266,22.907308617540103
AOI1 Absolute Saccade Angles,71.6175712644426,178.91103401651694,-87.22251253855417
AOI1 Relative Saccade Angles,72.70653724792567,86.1335465550711,
