,Mean,Standard Deviation
AOI3 Saccade Length,60.746412006664,48.5304736970207
AOI3 Absolute Saccade Angles,6.937771144497038,105.08620709284727
AOI3 Relative Saccade Angles,76.04563754809598,48.71336388868728
