,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
AOI3 Saccade Lengths,42.53139851777641,17.435228875265025,26.24421571771951,205.49850457854154,81.71124731538963,136.73683878080752,75.0900745362078,100.26351710408757,189.5071118817491,51.86114305897971,135.1743481931569,38.70289841114089,15.145897377389485,46.64666726506248,9.714614078092684,45.47847214517015,63.486943137672334,78.15670108505263,22.42199864850412,60.846011679506034,76.02276828026508,58.69708266113898,50.16198278800164,20.748962584047565,20.261598889877057,19.343574489905688,23.30454307743791,39.46198686746175,84.43665949478827,50.81803903783125,3.8327164099284183,54.14143724529288
AOI3 Absolute Saccade Angles,-55.93336122400867,-67.75295637690938,12.77473652174131,162.82240923658395,-61.31778818603504,29.661733308014036,-134.7431954027788,167.6269851638832,-11.086334206183372,81.21935026995556,-175.18733017240464,-81.68449585841013,128.53815882260182,122.73235449856146,-67.19907167694558,-140.36226418921427,74.05265923735654,-74.08058696974823,157.70584986946878,61.0437901377998,-55.02611739275435,161.5469184447467,100.098410874892,-59.80551166631679,-138.71992886832223,-73.92558457455159,-24.345977973359354,66.12779332261766,170.84210836834197,-70.52093921482047,-70.40167328190623,87.30853578200957
AOI3 Relative Saccade Angles,168.1804048470993,99.47230710134932,29.952327285157388,44.14019742261897,89.02047850595092,15.595071289207153,122.370180566662,1.2866806299334448,87.69431552386105,76.40668044236021,86.4971656860055,30.222654681011928,174.19419567595963,9.931426175507017,106.83680748773133,34.41492342657078,31.866753792895235,51.786436839217004,83.33794026833104,63.93009246944585,36.57303583750105,118.5514924301453,20.09607745879123,101.08558279799458,115.20565570622938,130.42039339880776,89.52622870402298,75.28568495427574,61.36304758316241,179.88073406708574,22.289790936084195,
