,0,1,2,3,4,5,6,7,8,9,10,11
AOI2 Saccade Lengths,181.38787776160171,106.3747001088073,35.31246058017417,93.91742238006023,77.97058444368508,49.471841986499456,49.66519768805441,23.956038806136643,24.411830248737918,27.63151303217671,79.4896547989273,77.24594855770948
AOI2 Absolute Saccade Angles,-167.14847942345364,-13.868442125243758,92.33896255025182,-27.870327577105844,85.04113013468181,-174.1620783076864,-112.78683525805563,163.8698810096301,131.2154176368487,53.72665423351919,-114.60603096493179,4.560832895340992
AOI2 Relative Saccade Angles,26.719962701790127,73.79259532450443,59.79070987264235,67.08854228821237,79.2032084423682,118.62475695036925,96.65671626768572,147.3455366272186,102.51123659667049,11.667314801549042,60.83313613972724,
