,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
AOI2 Saccade Lengths,174.6250111576555,171.3943200042204,214.4675368056931,194.51878944210085,37.55633690947074,38.55515119754709,133.70039088747595,260.03096955231223,178.10252176433798,38.96846916539611,43.6602103957225,80.0011608917338,12.539330243437192,39.93659935235437,9.362063654881325,48.39073404982606,18.813415258206035,45.93155084133204,27.478198566798845,20.57039222989564,20.055387443259185,20.78105992885399,21.691190551910683,12.08438442950505,5.885412040252946,30.170589327254696,14.843840757936304,4.271363037962187,33.00432618721127,20.360690721173743,24.921258885636025,18.75111565845119,5.89866635412418,7.187858181643029,8.806289383141863,10.133853447777181,12.811740724113218,13.770021516018568,10.404452921046005,7.791920631718747,10.81388516195516,9.456185225392755,24.8988223152868,43.47874895298291,33.563559925503114,15.66887893424406,2.827617434010022,13.446506621831961,57.954355843300235,54.850210083513026,47.464117669046445,47.294989126634285,7.259582411979796,60.68428798647065,7.566730175353141,54.65207288311124,26.725521300310415,85.93076575309026,43.633614786838464,24.598412787781147,12.776967395621185,5.277759046194783,8.82083435555394,22.252626700119606,25.22540406798482,14.307997932090492,83.82896390304744
AOI2 Absolute Saccade Angles,-1.1698797216515093,-163.79616696205343,19.693237379670993,1.580510400646348,-68.17539516205146,12.856023926758887,-175.03503583444476,175.62715208635376,-173.5740680573339,165.30348016256917,41.38482801463199,-96.20433132913479,105.70778226088518,64.50564523868351,103.47081760351712,-66.20215158447556,66.891198107676,-136.78661612061487,35.76560726118608,-116.36679875607095,126.09832813085718,126.0858113825778,125.15364658171995,168.39570290898996,-42.49203457479081,131.09615478528448,136.26442170584895,160.70955838265118,-37.306363956471,-36.27442614090444,-54.214812466928215,-94.82899408777436,106.05085370269087,105.40574950560583,19.79064207286711,-7.977544558717724,-41.84853285176486,3.353265073868179,-36.756349464455965,-79.855178545435,126.43463485944788,-102.35575678972712,160.21851421005255,160.16054809262414,132.7949304882735,91.18257389148481,60.53328457344203,-24.912930473925627,-36.861673394914654,120.31235969600102,-52.26271536646296,-40.82441988870713,-135.53538952291228,87.20738796234268,-63.89545749089191,-54.79656628231923,-28.781142500715493,132.14765873010785,11.168367371253636,-60.78498349048219,-66.42046193858961,-84.95189536696112,-134.2383356688296,116.50783394792269,115.26781291396544,10.4938096947587,-129.53021244503682
AOI2 Relative Saccade Angles,17.373712759598085,3.4894043417244176,161.88727302097533,110.24409443730221,98.96858091118965,7.891059761203654,170.66218792079852,169.20122014368766,158.87754821990305,56.08134785206285,42.41084065623322,21.912113590019963,138.79786297779836,141.0348276351664,10.327030812007331,46.90665030784844,23.677814228290845,7.447776618199088,27.867593982742992,62.46512688692808,179.98748325172065,179.06783519914217,136.75794367273002,30.887737483780764,6.411810639924723,174.83173307943557,155.55486332319776,18.015922339122163,178.96806218443342,162.05961367397626,139.38581837915385,20.87984779046523,179.35489580291497,94.38489256726129,152.23181336841517,146.12901170695287,134.79820207436697,139.89038546167586,136.90117091902096,26.289813404882867,48.790391649174964,82.57427099977964,179.94203388257162,152.63438239564934,138.38764340321129,149.35071068195728,94.55378495263236,168.05125707901098,22.82596690908434,7.424924937536022,168.56170452224413,85.28903036579484,42.742777485254955,28.897154546765417,170.9011087914273,153.98457621839626,19.071198769176668,59.020708641145795,108.04664913826419,174.3645215518926,161.4685665716285,130.71355969813158,70.74616961675227,178.75997896604272,75.22599678079327,39.975977860204516,
