,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
AOI4 Saccade Lengths,9.910251059406988,218.48618463592206,73.16263472932643,201.8422109494866,43.559094713478686,513.2347531655788,106.69489790591143,25.835605283634074,10.441684418823096,631.2849238690509,65.25339244484597,65.56716636964939,23.518072628972543,28.33645284020531,23.242884089783185,14.549031408772251,4.148117960174404,29.642605355973135,6.116146054537458,3.7578680943939196,45.51887136200505,72.92479375895465,17.836554692225643,37.708730842266974,47.590383652962025,19.086656254389297,13.208230434197297,29.23605546989437,17.538412277784733,20.408344164819983,21.11843777364068,24.620191926987225,69.60034382914229,11.057486245267288,6.09120906632926,10.04563892971308,34.93592760348429,57.00019175160378,28.488044524528732,27.027216186093977,50.70742581775433,24.2632894208188,42.21631429596847,30.21091807068215,18.884510743795154,26.40408641211918,13.269175644238095,9.755972464671531,42.81706666255554,48.39044549952011,51.30251935202306,45.35968054197837,17.110923649529813,45.86654746019145
AOI4 Absolute Saccade Angles,-170.15094874031334,10.486498620226234,-67.23271770495107,172.06207695600912,1.1617679814389466,-4.351613702083486,26.42332208694116,-151.40765635913195,-68.09081419798906,-178.00250924819514,92.96715899644371,-38.70487559102959,80.7145245994953,-88.07069911451536,-85.57011487897151,168.8300557981345,92.28539596973567,97.92584776125705,98.9050874235879,76.19114239441589,-71.52794892417951,72.13912129335782,162.85483347714285,-53.72373135119045,-79.75212594424778,-2.665529726903578,144.55895671841995,117.47130340339552,106.39013272818346,114.80723046501727,176.25457034233227,163.47617162067544,-115.6719686887316,-118.79691510626877,77.03143134693275,-61.45023047860849,15.589327462431726,94.08305215827953,-53.1219384306814,95.64367550013655,-129.1284143640793,-75.02194370480333,6.8856440262977054,54.12556468267042,95.5784790313801,-113.66630246845094,-90.54734504081475,-122.11822216111858,-7.911566640348708,62.583953653518094,-125.65134629218646,145.3232480954185,-110.72033009336772,108.537822218213
AOI4 Relative Saccade Angles,0.6374473605395767,102.2807836748227,59.29479466096017,9.09969102542984,174.4866183164776,149.22506421097535,2.169021553926919,96.68315783885714,70.08830494979394,90.96966824463881,48.327965412526716,60.580599809475096,11.214776285989338,177.49941576445613,74.40017067710603,103.45534017160115,174.35954820847863,179.02076033766912,157.286054970828,32.2809086814046,36.33292978246268,89.28428781621497,36.57856482833329,153.97160540694267,102.9134037826558,32.775513554676465,152.91234668497555,168.9188293247879,171.5829022631662,118.55266012268503,167.22160127834317,99.14814030940703,176.8750535824628,15.828346453201506,41.518338174458755,102.96044205895979,101.50627530415221,32.79500941103907,31.234386069182044,44.77208986421585,125.89352934072404,98.09241226889895,132.7600793436273,138.54708565129033,29.244781499831028,156.88104257236384,148.42912287969617,65.79334447923013,109.5044797061332,8.235299945704547,90.97459438760498,76.04357818878621,39.258152311580695,
