,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
AOI2 Saccade Lengths,53.767933505354755,43.513341278998936,28.620527885890002,17.320364375898876,327.8939828401412,404.61671202995683,88.33495874810299,38.7133695059617,198.26976781804808,27.211268664425933,82.72090474464953,58.1631184403058,78.6415440631872,48.847760215016486,139.29431265460664,24.323817238314245
AOI2 Absolute Saccade Angles,-28.855098936242022,-22.969580468313264,-9.98255683389884,16.154068686834687,7.106132355730369,178.52583692085636,-163.264332382669,-61.72788117818953,2.0469990254789585,-14.038255574067106,176.54803713235074,104.21282063338722,-173.90605926500072,-145.59023222060551,2.173254296438257,-4.415954819212138
AOI2 Relative Saccade Angles,174.11448153207124,167.0129763655856,153.86337447926647,170.9520636688957,8.580295434874031,161.79016930352537,78.46354879552051,116.22511979633151,163.91474540045394,10.586292706417852,107.66478350103648,98.11887989838799,151.68417295560477,32.23651348295622,173.41079088434958,
