,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
AOI4 Saccade Lengths,18.22540416548293,44.80495719287822,48.512787116875764,10.914511568146759,35.688389866296944,26.51298979586732,57.332977156968674,75.697901225688,103.74856761779122,49.06852228734434,33.238075947083125,86.69295268734932,36.99169636223671,214.40413889922152,8.223234081748709,9.733027314049762,39.140035157389846,55.10059504990394,28.09258909773697,35.51331095897951,56.10396263926511,106.60972229866903
AOI4 Absolute Saccade Angles,108.48589409531964,66.43903484126216,2.176605741943848,66.9394721674663,-100.90557688199392,105.7478190359367,169.86069218219214,-62.41333904327402,-5.739176795419809,77.3862595489773,128.99128900133005,-118.75646583566136,84.50734667082243,11.638213302696759,6.044843725861882,-41.93769626348799,-157.45541524683298,161.07926016743633,-113.23449245124247,-51.51867334773446,-167.89582116550937,139.7655455303587
AOI4 Relative Saccade Angles,137.95314074594253,115.73757090068169,115.23713357447754,12.15495095053977,26.65339591793061,115.88712685374456,52.27403122546615,123.32583775214579,96.8745636556029,128.39497054764726,67.7477548369914,23.263812506483777,107.13086663187433,174.40663042316513,132.01746001065015,64.482281016655,138.5346754142693,94.31375261867878,118.28418089649199,63.62285218222511,127.66136669586807,
