,0,1,2,3,4,5,6,7,8,9,10
AOI3 Saccade Lengths,37.150643239214716,258.5425646436742,87.15500119959826,112.59198064712473,69.52076223650599,88.20779710550559,209.43305043972305,182.3435202252768,100.99404180388771,97.27282499391424,73.60678918401068
AOI3 Absolute Saccade Angles,120.43998487140315,-16.302233578638216,157.3549132543135,162.70842941214673,-22.236760792651978,165.9466404409805,176.16130923761446,-172.48016451563004,13.839196838929102,-33.98385022868063,46.27495334221404
AOI3 Relative Saccade Angles,43.257781549958636,6.34285316704832,174.64648384216673,4.94519020479871,8.183401233632479,169.78533120336604,168.64147375324444,6.319361354559102,132.1769529323903,99.74119642910533,
