,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
AOI4 Saccade Lengths,96.30579454940968,41.16802465398712,95.90586440290642,606.6037700180833,23.378212162140375,95.30292274693761,34.34706781016868,202.20383474057294,406.7854694401243,316.9786447317755,352.66919332069955,43.06476689790585,512.1070746000033,121.21462084204384,242.80994255389518,128.13729221354248,437.35611300043325,136.40458829733348,64.14588829965766,118.68596397706179,123.74781426079254,42.92013263761288,108.81420076189453,27.430893972955815,92.79631062132863,31.719450047542566,564.6961804131345,68.00412352583682,115.84056978614761,41.806169345584685,144.33326014246526,384.15396880086263,81.10010533880754,178.11119934159873,465.50814911612576,163.29098264943136,146.50166068869112,144.671184577395,209.28889970420934,165.41953944372048,70.3185791154828,240.2718145882279,20.273082827287823,193.98788981737601,11.402316187391069,107.96917903631434,10.536662400856653,23.374872762533766,57.95932942280469,36.26402791063861,61.311765085436036,31.097496846224217,68.91144262227239,129.7578084686484,140.75643353874509,357.4763329596689,108.01366157740627,39.85201402648209,116.4804460974299,79.77262860231454,125.69960450073368,178.9899748054997,100.12028608718167,342.0154600253147,285.8713299918638,329.0085541316518,118.7710997026375,230.94826483818494,832.8608216442591,569.3972953371126,410.4669149217331,400.69068169518044,330.5475285483021,448.44732224765164,522.2336100549411,429.3149596541408,66.33132944222046,359.5015022131803,515.6117455823371,472.87503882764736,589.3867816951469,88.05873749131145,335.12259119816446
AOI4 Absolute Saccade Angles,154.35936928403183,-24.686711041367204,-28.480204728281276,0.4127228035523182,-38.24290090256901,150.7993295400564,121.2928887734278,-159.83658775053598,171.2706652287202,-6.298216845345259,-6.197533330831402,89.0959701913291,-175.37510375111728,37.976442086844735,-8.037512960181363,9.062359664857132,177.3985211894744,-161.44738744752402,-173.0472930611086,4.572950567834941,7.730204986277647,-55.93332724944661,30.921383646681697,-154.71379811914184,-166.48382059851997,-140.2175869176966,-1.9821947496508985,110.532302657874,177.71088071608216,-135.0718943164737,-17.09309346726532,168.90655687209662,-19.21480437795927,4.405690212915588,179.23272682518203,-4.3853281290605315,-14.181111248288062,16.897449651580466,-173.1779854020698,-4.641746429014427,42.43928187679934,-179.31874000721854,-38.86727435309679,-174.0592640910516,170.3618992829512,-167.33861960800147,115.64594742831243,-33.69547206143759,139.4880138473898,-53.43028772284293,-175.55015119990398,98.90195014294342,-32.30815807332953,175.99998310384512,19.05109541441426,0.08887401428842658,-154.564752845156,151.6683269353926,171.99362337942685,-24.61861028471896,23.94961961296138,3.9612973846063397,-158.21778857064015,-174.99412609690916,-0.25441159022058313,170.46768723783842,-7.426636380101173,177.49568613268679,-2.8383154186721145,-177.85171063136232,0.8896460044781491,171.7473657968417,-10.010982100110786,-179.25233586187656,4.613289516552846,178.6469890798303,-11.488129255253881,-1.4560110534109272,176.40434244161136,-3.220450070178474,178.65668189991848,-26.998397283623852,8.044884316269764
AOI4 Relative Saccade Angles,0.9539196746009863,176.20650631308592,151.10707246816642,141.3443762938787,9.042230442625389,150.49355923337143,101.12947652396379,151.1072529792562,2.4311179259345295,179.89931648548617,84.70649647783948,84.47107394244637,33.351545837962,133.9860449529739,162.9001273749615,11.663838475382724,158.84590863699844,168.4000943864154,2.3797563710564447,176.84274558155732,116.33646776427577,93.1452891038717,5.635181765823523,168.22997752062184,153.73376631917665,41.7646078319543,67.48550259247509,112.82142194179184,132.78277503255586,62.021199150791624,5.999650339361961,8.12136125005591,156.37950540912516,5.172963387733561,3.6180549542425595,170.20421688077246,148.92143910013147,10.075435053650262,11.46376102694463,132.9189716941862,41.75802188401787,39.54853434587826,44.808010262045215,164.42116337400276,157.70051889095265,102.98456703631385,30.65858051025001,6.816514091172619,12.918301570232721,57.88013652293895,94.4521013428474,48.78989178372704,28.308141177174644,23.051112310569152,161.03777859987417,25.34637314055559,126.23307978054858,159.67470355596575,16.612233664145798,131.43177010231966,160.01167777164494,17.820914044753515,163.22366247373103,5.260285493311452,9.27790117194101,2.105676382060422,4.922322512787936,0.33400155135887744,4.986604787309809,1.2586433641595456,9.142280207636434,1.7583478969525022,10.758646238234212,3.8656253784294208,5.966300436722562,10.135118335084165,169.96788179815707,2.1396465049777253,0.3752074882101788,1.8771319700969276,25.655079183542306,144.9567184001064,
