,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
AOI1 Saccade Lengths,77.20903085048518,469.88760533505877,99.90504117776169,58.63314615307352,275.5005452823647,21.898360486799078,36.03606444647213,46.50724545080901,100.19786620381372,148.81663486502256,183.9303508330207,289.3798573945643,523.0498860503335,89.12543428768326,213.72473710999807,116.5882307961511,63.446205256673295,4.085185017023599,382.9293942925923,87.10891812858321,516.5702401037775,99.26407368607181,152.96573537008967,212.05871863255285,142.91001790791418,257.80315743144865,96.71674360766096,96.90607147586178
AOI1 Absolute Saccade Angles,-135.7742108732393,174.74070202656824,-156.2099941152238,164.1432805057734,-5.0258170384223195,-171.79329319979442,117.3005888726589,109.0229133026987,-179.32020276220857,-168.20596031158564,-15.395624393880547,165.46913869967662,-0.5531827257559271,-178.29665801256326,178.36953484174404,-144.26536728301275,43.43218045996705,173.51195541936178,-3.5867728508616357,21.167117467849042,178.36020424870233,-162.84921286173073,10.125816519853085,-2.3720992467296718,-1.7811065825151429,175.56683828643338,-13.511504276121117,-168.3998478299911
AOI1 Relative Saccade Angles,130.5149128998075,150.950696141792,140.35327462099718,10.830902455804289,13.232523838627941,109.09388207245325,171.7223244300398,108.34311606490726,168.88575754937705,27.189664082294914,0.8647630935571465,13.977678574567475,2.2565247131926993,176.66619285430727,142.63490212475676,7.697547742979787,49.92022504060529,2.9012717297766066,155.2461096812893,22.80691321914672,161.20941711043304,7.024970618416199,167.50208423341724,179.40900733578545,2.652055131051499,9.078342562554477,25.111656446130027,
