,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
AOI3 Saccade Lengths,71.84510952688159,15.635960974521485,38.00864865904021,50.49597605935818,145.99253914374475,132.92556625404077,68.80553376716117,12.311107000666304,11.421949318464744,119.7610848854078,45.729065454462145,51.07454914615095,14.758051913485126,205.944431234488,234.95495608183336,93.64166807522356,68.4301044728736,279.4392296970668
AOI3 Absolute Saccade Angles,10.374937362362278,-71.16892074162058,-148.14876773100394,-134.28082981926485,-178.36876089400567,16.94388762327285,-22.05144398738778,-128.15179487910865,64.14779480828678,165.89181093737432,153.47802032841696,-97.58102796864284,-106.37857590235646,22.326446757874642,-169.52571557500877,29.72678448687636,-46.08227691130269,4.370749340653405
AOI3 Relative Saccade Angles,98.45614189601716,103.02015301061667,166.13206208826094,135.9120689252592,15.312648517278504,141.00466838933934,73.89964910827914,12.299589687395423,78.25598387091249,167.58620939104264,71.05904829705976,171.20245206628638,51.2949773397689,11.852162332883411,19.25250006188513,104.19093860182096,129.5469737480439,
