,Mean,Standard Deviation
AOI5 Saccade Length,88.99084744004958,71.89521113108538
AOI5 Absolute Saccade Angles,5.38605666028116,119.15205756477665
AOI5 Relative Saccade Angles,90.312803480474,47.559336595545396
