,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
AOI5 Saccade Lengths,65.51184306196735,45.56671927887286,200.32417533904203,238.64294486016914,37.04299403961997,27.555538950279338,35.65619531459411,12.001852894840335,35.05193489989075,35.89641754125253,22.575770050216487,23.771299505521288,28.82648979890475,35.211456141197715,21.579309292428118,43.67428954474414,64.31224296178459,37.26209806621965,56.19532728116247,34.361306970397884,96.5974978223924,322.8517889335012,69.09688221521112,45.16434139854277
AOI5 Absolute Saccade Angles,42.035823651780376,-57.32809311601143,2.559732449115364,-175.47211105631885,52.37778158767578,109.96439187922002,177.76171493326822,119.16635789024694,-3.1915234042094927,-96.47562837193051,-115.3949107840714,-19.473243314899296,-173.79503695527146,66.9680915867294,-113.22212475116413,142.19729908610958,-30.14637205254116,95.98100561019696,-46.54768111855553,38.81886548482426,161.40907843066643,-3.7013900171560064,16.550820874190983,9.007953016962027
AOI5 Relative Saccade Angles,80.63608323220818,120.11217443487321,1.9681564945657943,47.849892643994615,122.41338970845577,112.2026769459518,121.40464295697872,57.642118705543574,86.71589503227898,161.08071758785914,84.0783325308279,25.67820635962784,60.76312854200087,0.190216337893519,75.4194238372737,7.656328861349267,53.87262233726189,37.471313271247524,94.63345339662021,57.409787054157846,14.889531552177585,159.74778910865302,172.45713214277106,
