,Mean,Standard Deviation
AOI3 Saccade Length,71.10499713307566,79.24112253022494
AOI3 Absolute Saccade Angles,17.801392046758146,111.13290362727223
AOI3 Relative Saccade Angles,97.24149926475437,60.56270223988345
