Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
14230.793973918555,20824.288235271677,13421.430303004656,12701.062068944348,12790.612121186474,14288.259999980926,20236.362499974668,14233.95045452267
