,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
AOI3 Saccade Lengths,63.786328357362855,106.0587613556247,39.8248418078543,17.345328619056826,26.818829651186938,67.0167129266608,90.53682821895181,241.5702490251615,139.94775678951407,86.58759640615749,40.521575408094876,124.04188655025617,14.425065259402247,49.35476836448071,49.37201759024109,60.234532223614416,109.15717434553275,24.660693953709135,30.56727632503669,69.54814171767208,25.61457348938206,71.51624870722537,38.45650903326277,104.53569934849335,23.37113461200097,21.47713515432717,36.60960928404292,18.207169842422307,19.475613699125425,15.153425331892722,34.9601386002765,11.63337186008483,51.83431728542861,15.584459036170227,6.962533208281977,34.852411418862395,48.62039855361728,44.93238213707509,101.06103728689293,140.8740922820313,149.47112825836896,487.0715075357286,287.17361370989363,4.400206235453165,37.91767146428754,0.80314738881325,45.62972874322325,38.35955339598315,19.44378870274376,58.57698009175206,50.48221233240405,66.2850718349029,93.50679969919156,66.95536680171529,36.18974662762861,184.4081861604561,109.20150253629876
AOI3 Absolute Saccade Angles,123.51017360472011,-28.26352573441624,27.45925050037051,20.476944022055285,-108.65972545941031,173.56946446036906,6.376092854650255,167.26893239634154,-7.583628320065901,160.29273885507203,-50.97779675937732,1.4475476070574562,49.97363536797793,-177.68516430829806,-92.77739497813282,-175.79291297493523,157.95993955986077,159.60342899492102,-26.604093747135675,-7.773514475597478,-9.221918094263506,160.84334498044643,179.08739981192983,-31.21845470635096,16.368891843738904,-179.20157174492326,177.56503967060183,118.91884496352242,101.55606146206192,96.12882346561673,8.746799854036956,-91.49835129511995,-5.829119710226295,-7.755276495227317,-11.706096495000459,-133.4131486517446,152.44527366689553,54.1491385939382,-42.83998495823306,2.0854738300157525,14.1239594497829,-174.03044627493614,8.436358273191,-40.712202150807116,96.94857062278317,41.174027641024644,-57.62224744071874,-85.37933869082777,176.88294268054122,179.9842509532369,62.52468899547171,-168.892249593595,173.72368949922003,-178.40509777261903,166.21627906688596,8.832733746145609,-136.1581337973072
AOI3 Relative Saccade Angles,28.22630066086366,124.27722376521324,173.01769352168475,50.86333051853441,102.22918991977936,12.806628394281184,19.107160458308712,5.1474392835925515,12.123632824862092,31.27053561444933,127.5746556335652,131.47391223907954,47.65879967627599,95.09223066983475,96.98448200319758,153.75285253479598,178.35651056493973,6.207522742056705,161.1694207284618,178.55159638133398,9.934736925290082,161.75594516851655,30.305854518280782,132.41265344991015,15.570463588662118,176.76661141552503,121.3538052929206,162.6372164985395,174.5727620035548,92.61797638842023,79.7548488508431,94.33076841510635,178.07384321499896,176.04918000022687,58.29294784325588,105.8584223186401,81.7038649270427,83.01087644782875,135.07454121175118,167.96151438023284,8.15440572471901,2.4668045481271115,130.8514395760019,42.33922722640973,124.22545701824151,81.20372491825663,152.24290874989097,82.26228137136896,176.8986917273043,62.54043804223483,51.41693858906671,162.61593909281504,172.12878727183906,164.621376839505,22.616454679259657,35.00913245654721,
