,Mean,Standard Deviation
NOT_AOI Saccade Length,48.6320030379439,54.13342829447966
NOT_AOI Absolute Saccade Angles,4.089531063499892,98.98666898762612
NOT_AOI Relative Saccade Angles,129.58981326745666,55.337789388481305
