,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
AOI6 Saccade Lengths,13.025047816895226,252.4301313140325,40.11132373949935,42.231238647954555,51.98214751090124,19.2685671892811,2.0808244523683865,163.0737142107374,42.71870918708632,54.19179618741352,48.75373344791427,25.8809620695496,40.99131455303665,70.56594491131162,25.334441288784312,35.08544718634849,7.349465279678063,15.476053458954812,10.613245052872179,17.885679160612497,48.75096130536478,7.978462771203046,63.26849712517791,55.802866441660115,27.45000871235359,23.71434155096083,45.951020353094954,135.73306771109654,94.56963570751248,34.73026761061256,26.286154574729366,27.111031775983186
AOI6 Absolute Saccade Angles,140.21190299197144,-4.841238024926692,42.86304666332462,-67.48343947741253,63.013976809704396,59.48197438497482,-63.50070130782111,-162.6266141196024,-173.85904058774682,126.15640808969077,-66.99751753381364,75.77689363581409,-161.07864199303341,12.296282772208698,-75.10452835762112,59.535221858516614,92.05650025601372,3.8983547466342388,-54.333932203163776,-92.13951189285156,87.95536145618915,63.081545487963844,-24.29374890556637,-156.8037316408074,31.399060361629157,110.7266152493526,-149.97805792841592,177.54117207936525,19.08217475178105,-106.42304690346519,120.38874168513823,-34.90425011340736
AOI6 Relative Saccade Angles,34.94685898310187,132.2957153117487,69.65351385926286,49.50258371288307,176.46799757527043,57.017324307204056,80.87408718821871,168.7675735318556,120.01544867743756,13.153925623504383,37.22558883037228,56.85553562884749,6.625075234757893,92.59918887017018,45.36024978386228,147.4787216025029,91.84185449062053,121.76771305020196,142.1944203103122,0.09487334904071257,155.12618403177467,92.6247056064698,47.49001726475896,8.202792002436558,100.67244511227655,80.70467317776853,147.51923000778118,21.541002672415814,54.494778344753776,46.81178858860339,24.70700820145442,
