,Mean,Standard Deviation
AOI4 Saccade Length,57.493847572567226,40.228722701955164
AOI4 Absolute Saccade Angles,-1.5877263865384637,104.67450478611639
AOI4 Relative Saccade Angles,87.73396764983295,55.775705011644185
