,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
AOI3 Saccade Lengths,50.43593365982151,49.123824976713195,110.14059584104038,259.72296915499294,90.03566925973585,57.61041682782086,28.4742006582891,53.81076268959501,17.894827114972315,14.444791192735893,9.785757706747154,12.205484346345584,28.498963858546556,19.050504080525013,68.86530728809866,60.938553486803734,49.95996396841123,4.593359042041841,4.621230562080015,8.692798367663883,43.5165525921239,59.82499651868096,41.58135386313048,38.568604399847494,16.26473182772975,37.778060219214844,33.80360823632396,37.315622493319964,45.28387286620909,22.25185699158863,16.394189010325,18.81712682960662,97.91615885100443,60.113509766219664,35.634289585869304,24.24257963535891
AOI3 Absolute Saccade Angles,131.15700172514613,-97.37581282054059,4.743752708635069,171.44572912543205,-32.594035576848455,128.43817949272344,-126.97629382516405,-47.08450402198348,-32.54069588786298,159.57691498040316,-90.38157472958282,-171.81607456692274,130.1577519153051,129.25424425102386,-25.550981533224956,89.94280528067655,-19.814406324181693,50.875677223549104,-94.75951148500098,-104.1155738743521,-53.43719134712541,143.93483539977012,-48.92738710585449,2.5445790627382556,-9.973416306811302,153.0161885332267,159.3178079346604,-176.50306145732813,89.06431606503519,-80.4199829254823,119.81275997880867,-98.86167383954431,-18.658668452576528,146.46087735718152,-165.9393201205541,-105.01018898285952
AOI3 Relative Saccade Angles,48.53281454568669,77.88043447082437,13.29802358320303,24.03976470228049,18.967784930428127,75.41447331788744,100.10821019681947,165.4561918658795,12.117610868266143,69.95848970998598,98.56550016266011,121.97382648222784,179.09649233571878,25.19477421575118,64.50621318609849,70.24278839514174,109.3099164522692,34.36481129144991,170.6439376106489,129.32161747277334,17.37202674689551,12.862222505624587,128.52803383140724,167.48200463045043,17.010395159962016,173.69838059856627,155.8208693919885,85.56737752236329,10.515701009482513,20.232742904290973,38.67443381835295,99.79699461303224,14.880454190241954,132.40019747773562,119.07086886230542,
