,0,1,2,3,4,5,6,7,8
AOI5 Saccade Lengths,90.96912481979022,288.21379860879915,84.5757058550342,81.79839542803623,24.03714376684858,45.189728601751355,90.64202384523124,20.894775685535766,11.894726845381955
AOI5 Absolute Saccade Angles,25.342673066896896,-169.86848633272928,43.36286733410586,-175.84968444015794,13.29816859660867,9.511231234158304,0.3490909394945581,-54.91007325186678,-64.98987757133597
AOI5 Relative Saccade Angles,15.211159399626156,33.23135366683512,39.212551774263815,9.147853036766623,176.21306263754963,170.83785970533626,124.74083580863868,169.92019568053078,
